CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,Sale price ,SaleDate,Reference
CTM19582,OTS260,Offline,Thẻ,Asus,Techcare,Có,3510000,4/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM19849,OTS139,Offline,Thẻ,Lenovo,Khác,Không,12990000,12/8/2020,"Thông qua người thân, bạn bè"
CTM19865,OTS489,Offline,Thẻ,Dell,Techcare,Có,10910000,23/4/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM19870,OTS421,Online,Thẻ,Asus,Điện máy xanh,Có,12200000,15/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM1993,OTS700,Offline,Thẻ,Asus,Thế giới di động,Không,4650000,30/8/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM20028,OTS69532,Online,Thẻ,Asus,Điện máy xanh,Không,65970280,26/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20028,OTS85033,Offline,Tiền mặt,Asus,Phong Vũ,Có,9240000,25/9/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM20058,OTS353,Offline,Tiền mặt,Dell,Techcare,Có,10710000,11/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20058,OTS46578,Offline,Tiền mặt,HP,Phong Vũ,Có,10469000,18/8/2020,Nhân viên cửa hàng bán Laptop
CTM20079,OTS599,Online,Thẻ,Asus,FPT Shop,Có,12740000,18/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM20090,OTS465,Online,Thẻ,Dell,FPT Shop,Có,17440000,31/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM20173,OTS923,Online,Thẻ,Dell,Thế giới di động,Có,13340000,16/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM20173,OTS45510,Offline,Thẻ,MSI,Techcare,Có,14991000,10/12/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM20230,OTS96845,Online,Thẻ,Asus,Điện máy xanh,Không,3286000,13/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM20230,OTS31811,Offline,Thẻ,HP,Phong Vũ,Không,19664000,6/10/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM20323,OTS281,Offline,Thẻ,Apple,Viettel Store,Không,24230000,2/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM20540,OTS11498,Offline,Tiền mặt,Asus,Techcare,Không,15334000,5/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20540,OTS190,Offline,Tiền mặt,Dell,Khác,Có,10100000,16/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20707,OTS846,Online,Thẻ,HP,Thế giới di động,Không,22510000,12/9/2020,Nhân viên cửa hàng bán Laptop
CTM20718,OTS29057,Offline,Tiền mặt,MSI,Phong Vũ,Không,10131000,2/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20718,OTS503,Offline,Thẻ,Dell,Thế giới di động,Có,11260000,2/11/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM20814,OTS193,Offline,Tiền mặt,Dell,Viettel Store,Có,12340000,26/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM20814,OTS39839,Offline,Tiền mặt,Acer,Điện máy xanh,Có,4918000,18/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM20833,OTS637,Online,Thẻ,Asus,FPT Shop,Không,13870000,4/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM21009,OTS272,Online,Thẻ,Asus,Techcare,Có,6360000,24/6/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM21009,OTS56644,Online,Thẻ,Asus,Nguyễn Kim,Có,8728000,2/11/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website, Khác"
CTM21071,OTS999,Online,Thẻ,HP,Thế giới di động,Không,10500000,11/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM21176,OTS710,Offline,Thẻ,Acer,FPT Shop,Có,9550000,29/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM21632,OTS73234,Online,Thẻ,Acer,Điện máy xanh,Không,28475930,4/8/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM21632,OTS487,Online,Thẻ,HP,Thế giới di động,Có,10400000,1/9/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM21744,OTS84927,Online,Thẻ,Acer,Viễn thông A,Không,10211000,18/2/2020,"Thông qua người thân, bạn bè"
CTM21744,OTS15,Offline,Thẻ,Dell,Điện máy xanh,Không,11940000,11/5/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM21850,OTS918,Offline,Thẻ,Dell,Techcare,Có,12120000,9/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM21852,OTS164,Online,Thẻ,Apple,Viettel Store,Không,24270000,12/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM22014,OTS865,Offline,Tiền mặt,HP,FPT Shop,Có,11690000,6/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM22029,OTS956,Offline,Thẻ,Microsoft,Phi Long Technology,Có,22490000,23/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM22077,OTS98674,Offline,Tiền mặt,MSI,Viễn thông A,Không,13914000,10/8/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22077,OTS98674,Offline,Tiền mặt,MSI,Viễn thông A,Không,13914000,10/8/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22077,OTS961,Offline,Tiền mặt,Dell,Phi Long Technology,Có,17630000,14/11/2020,Nhân viên cửa hàng bán Laptop
CTM22108,OTS1078,Offline,Thẻ,Acer,FPT Shop,Có,5370000,27/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM22108,OTS81145,Offline,Tiền mặt,Acer,Techcare,Có,11555000,2/11/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22260,OTS216,Online,Thẻ,Asus,Thế giới di động,Có,11750000,27/2/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM22262,OTS74725,Offline,Tiền mặt,HP,Phong Vũ,Có,19406000,11/3/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM22262,OTS23813,Offline,Thẻ,Asus,Viễn thông A,Không,12642000,16/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM2227,OTS683,Offline,Thẻ,Asus,FPT Shop,Không,10500000,8/10/2020,"Thông qua người thân, bạn bè"
CTM22331,OTS476,Online,Thẻ,Dell,Thế giới di động,Có,17080000,10/4/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM22331,OTS42444,Offline,Thẻ,HP,Viễn thông A,Có,7841000,4/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM22356,OTS1029,Online,Thẻ,Asus,Điện máy xanh,Có,10090000,18/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM22523,OTS391,Offline,Tiền mặt,Lenovo,FPT Shop,Có,5900000,17/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM22656,OTS52223,Offline,Tiền mặt,Asus,Techcare,Có,10407000,27/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM22763,OTS676,Offline,Thẻ,Dell,Khác,Không,14950000,23/4/2020,"Thông qua người thân, bạn bè"
CTM22763,OTS91235,Offline,Thẻ,HP,Phong Vũ,Không,4035000,19/8/2020,"Thông qua người thân, bạn bè"
CTM22766,OTS288,Offline,Tiền mặt,Apple,FPT Shop,Có,22370000,15/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM22766,OTS64411,Offline,Tiền mặt,MSI,Nguyễn Kim,Không,13632000,22/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM22814,OTS664,Offline,Tiền mặt,HP,Khác,Có,13960000,11/9/2020,"Thông qua người thân, bạn bè"
CTM22841,OTS87734,Online,Thẻ,MSI,Phong Vũ,Có,19312000,17/2/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM22841,OTS722,Online,Thẻ,Asus,Điện máy xanh,Có,12640000,2/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM22868,OTS448,Offline,Tiền mặt,Dell,Điện máy xanh,Có,11420000,16/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM2301,OTS217,Offline,Thẻ,Apple,Khác,Có,21630000,30/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM23280,OTS798,Online,Thẻ,Asus,FPT Shop,Có,19370000,19/9/2020,"Thông qua người thân, bạn bè"
CTM23280,OTS41282,Offline,Thẻ,MSI,Điện máy xanh,Có,11237000,8/11/2020,"Thông qua người thân, bạn bè"
CTM23314,OTS911,Offline,Tiền mặt,Lenovo,Thế giới di động,Có,17700000,12/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM23314,OTS2168,Offline,Tiền mặt,Asus,Viễn thông A,Không,14934000,10/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM23314,,Offline,Tiền mặt,HP,Phong Vũ,Có,11107000,3/10/2020,"Thông qua người thân, bạn bè"
CTM23594,OTS936,Online,Thẻ,Asus,Thế giới di động,Có,12380000,24/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM23603,OTS998,Online,Thẻ,HP,FPT Shop,Có,11760000,21/8/2020,Nhân viên cửa hàng bán Laptop
CTM23614,OTS92814,Offline,Thẻ,Asus,Nguyễn Kim,Không,20355000,9/4/2020,Nhân viên cửa hàng bán Laptop
CTM23614,OTS382,Offline,Thẻ,HP,Techcare,Có,19790000,3/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM23643,OTS682,Offline,Tiền mặt,Dell,Thế giới di động,Không,8780000,31/3/2020,Mạng xã hội
CTM23666,OTS98442,Online,Thẻ,MSI,Phong Vũ,Có,18942000,11/4/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM23666,OTS98442,Online,Thẻ,MSI,Phong Vũ,Có,18942000,11/4/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM23666,OTS889,Offline,Tiền mặt,HP,FPT Shop,Có,11350000,2/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM23705,OTS10034,Offline,Tiền mặt,HP,Phong Vũ,Có,9290000,9/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM23705,OTS271,Offline,Tiền mặt,Asus,Khác,Có,13050000,25/9/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM23866,OTS642,Offline,Tiền mặt,Apple,Khác,Có,15620000,4/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM23958,OTS572,Online,Thẻ,Dell,Viettel Store,Có,18240000,11/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM23958,OTS37791,Online,Thẻ,HP,Điện máy xanh,Không,35983010,19/9/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM23967,OTS16,Online,Thẻ,HP,FPT Shop,Có,18900000,26/2/2020,"Thông qua người thân, bạn bè"
CTM24010,OTS67949,Online,Thẻ,MSI,Phong Vũ,Có,10118000,13/7/2020,Mạng xã hội
CTM24010,OTS92480,Online,Thẻ,Acer,Viễn thông A,Không,12875000,10/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM24010,OTS619,Online,Thẻ,Dell,Phong Vũ,Có,6520000,25/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM24175,OTS54841,Offline,Tiền mặt,MSI,Nguyễn Kim,Không,11678000,17/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM24175,OTS679,Online,Thẻ,Dell,Thế giới di động,Có,13650000,2/10/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM24176,OTS949,Online,Thẻ,Asus,Thế giới di động,Có,11180000,11/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM24272,OTS71814,Offline,Thẻ,HP,Viễn thông A,Không,15257000,9/9/2020,"Thông qua người thân, bạn bè"
CTM24272,OTS709,Online,Thẻ,HP,Viettel Store,Không,11000000,8/12/2020,"Thông qua người thân, bạn bè"
CTM24470,OTS168,Offline,Tiền mặt,Dell,Viettel Store,Có,11260000,20/2/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM24581,OTS624,Online,Thẻ,Dell,FPT Shop,Không,11030000,31/1/2020,"Thông qua người thân, bạn bè"
CTM24654,OTS615,Offline,Tiền mặt,Dell,Thế giới di động,Có,10630000,22/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM24681,OTS938,Offline,Thẻ,Asus,Phi Long Technology,Có,12380000,26/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM24725,OTS76,Online,Thẻ,Dell,Viễn thông A,Có,12580000,24/2/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM24725,OTS89652,Online,Thẻ,Acer,Techcare,Có,17689000,19/7/2020,Mạng xã hội
CTM24874,OTS749,Online,Thẻ,Dell,FPT Shop,Có,10860000,25/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM25011,OTS73500,Offline,Tiền mặt,MSI,Techcare,Có,41377881,9/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM25011,OTS1036,Offline,Thẻ,Dell,Điện máy xanh,Có,17290000,15/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM25081,OTS951,Online,Thẻ,HP,FPT Shop,Có,15940000,28/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM25243,OTS756,Online,Thẻ,HP,Phong Vũ,Có,10490000,11/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM25322,OTS848,Online,Thẻ,Dell,Thế giới di động,Có,14100000,13/6/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM25338,OTS75199,Offline,Thẻ,Asus,Nguyễn Kim,Có,10122000,1/12/2020,"Thông qua người thân, bạn bè"
CTM25338,OTS55,Online,Thẻ,Apple,Khác,Không,20360000,15/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Khác"
CTM25379,OTS849,Offline,Thẻ,Asus,Phi Long Technology,Không,17870000,5/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM25412,OTS172,Online,Thẻ,HP,Viettel Store,Không,12120000,12/3/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM25448,OTS305,Online,Thẻ,Acer,Phong Vũ,Có,6410000,31/8/2020,Nhân viên cửa hàng bán Laptop
CTM25448,OTS97812,Offline,Tiền mặt,MSI,Phong Vũ,Có,11468000,31/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM25600,OTS1051,Offline,Thẻ,Asus,Thế giới di động,Có,10360000,30/9/2020,"Mạng xã hội, Website"
CTM25920,OTS274,Offline,Tiền mặt,Dell,FPT Shop,Không,12570000,18/7/2020,"Thông qua người thân, bạn bè"
CTM25920,OTS45673,Online,Thẻ,Acer,Techcare,Có,14562000,29/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM26103,OTS367,Offline,Thẻ,Dell,Viễn thông A,Có,14290000,17/1/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM26103,OTS61621,Offline,Thẻ,HP,Viễn thông A,Có,12298000,11/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM26427,OTS419,Online,Thẻ,Dell,Techcare,Có,10360000,27/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM26427,OTS15429,Offline,Thẻ,HP,Viễn thông A,Không,16409000,22/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM26608,OTS819,Offline,Thẻ,Dell,Phong Vũ,Có,13080000,3/1/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM26612,OTS457,Online,Thẻ,Dell,Viettel Store,Không,14170000,22/9/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM26612,OTS15783,Online,Thẻ,MSI,Techcare,Có,19292000,20/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM26725,OTS886,Online,Thẻ,Acer,Thế giới di động,Có,5070000,27/2/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM26725,OTS48609,Online,Thẻ,MSI,Điện máy xanh,Không,11975000,28/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM26733,OTS1026,Offline,Tiền mặt,Dell,Điện máy xanh,Có,14590000,6/12/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM26851,OTS575,Online,Thẻ,Dell,Thế giới di động,Không,12120000,18/12/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM27059,OTS684,Online,Thẻ,Asus,Viettel Store,Không,10650000,4/5/2020,Mạng xã hội
CTM27059,OTS19491,Online,Thẻ,HP,Điện máy xanh,Có,11501000,19/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM27077,OTS1076,Online,Thẻ,Asus,Viễn thông A,Có,17050000,7/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
